48.9158378929, 2.42500989427;HOPITAL AVICENNE;RATP;T1
48.8333653438, 2.27671209053;SUZANNE LENGLEN;RATP;T2
48.9140932644, 2.43127800347;GASTON ROULAUD;RATP;T1
48.8574714089, 2.22060356003;LES COTEAUX;RATP;T2
48.9096663654, 2.43748780358;LA FERME;RATP;T1
48.8437717867, 2.41013203808;ALEXANDRA DAVID-NEEL;RATP;T3A
48.8724040944, 2.40857757742;ADRIENNE BOLLAND;RATP;T3B
48.8938802825, 2.39773885065;DELPHINE SEYRIG;RATP;T3B
48.9703669331, 2.02751877569;CHANTELOUP-LES-VIGNES;SNCF;LIGNE J
48.8771578388, 2.55288164979;LE CHENAY-GAGNY;SNCF;RER E
48.4870763944, 2.69503731923;CHARTRETTES;SNCF;LIGNE R
48.7006808037, 2.30784118734;CHILLY-MAZARIN;SNCF;RER C
49.0551017605, 2.12273590827;EPLUCHES;SNCF;LIGNE H
48.9432369891, 1.54138115647;BREVAL;SNCF;GL
48.5914608202, 2.26693797261;LA NORVILLE-SAINT-GERMAIN-LES-ARPAJON;SNCF;RER C
48.8248485695, 2.51185555209;LES BOULLEREAUX-CHAMPIGNY;SNCF;RER E
48.8053776622, 2.48634974878;LE PARC-DE-SAINT-MAUR;RATP;RER A
48.7219159611, 1.8900045637;LES-ESSARTS-LE-ROI;SNCF;LIGNE N
49.0217572686, 3.03175844447;LIZY-SUR-OURCQ;SNCF;LIGNE P
48.8900862356, 2.13460087523;LE VESINET-CENTRE;RATP;RER A
48.7396810434, 2.28766749545;LES BACONNETS;RATP;RER B
48.7054039248, 2.19273488481;LE GUICHET;RATP;RER B
48.7889148967, 2.43207011795;LE VERT-DE-MAISONS;SNCF;RER D
48.6233322411, 2.45140909559;LE BRAS-DE-FER;SNCF;RER D
48.7521857235, 2.50455983832;BOISSY-SAINT-LEGER;RATP;RER A
48.8085020653, 3.08034301057;COULOMMIERS;SNCF;LIGNE P
48.9467969421, 2.25789748266;ARGENTEUIL;SNCF;LIGNE J
48.8189478009, 2.22980800373;BELLEVUE;SNCF;LIGNE N
49.0329720468, 2.33682968984;DOMONT;SNCF;LIGNE H
48.8599987304, 1.8755955903;BEYNES;SNCF;LIGNE N
48.5661178207, 2.49271300424;LE COUDRAY-MONTCEAUX;SNCF;RER D
48.8976374479, 2.29741994815;CLICHY-LEVALLOIS;SNCF;LIGNE L
48.7434839859, 1.92103660004;COIGNIERES;SNCF;LIGNE N
49.023161999, 2.46216896477;GOUSSAINVILLE;SNCF;RER D
48.9902899964, 2.16190660559;HERBLAY;SNCF;LIGNE J
48.4428820633, 2.76092673374;HERICY;SNCF;LIGNE R
48.883734281, 2.52543425077;GAGNY;SNCF;RER E
48.667901961, 2.54754804581;COMBS-LA-VILLE-QUINCY;SNCF;RER D
48.6055558264, 2.46245649278;ESSONNES-ROBINSON;SNCF;RER D
48.3745250134, 2.05991234764;GUILLERVAL;SNCF;GL
48.7616936904, 2.30422734619;LA CROIX-DE-BERNY-FRESNES;RATP;RER B
48.8427199544, 2.13812505878;LA CELLE-SAINT-CLOUD;SNCF;LIGNE L
48.4872228755, 2.75115365838;FONTAINE-LE-PORT;SNCF;LIGNE R
48.416377033, 2.72666153173;FONTAINEBLEAU-AVON;SNCF;LIGNE R
49.126780942, 2.50614368925;LA BORNE BLANCHE;SNCF;RER D
48.4369239376, 2.15953058757;ETAMPES;SNCF;RER C
48.6528114014, 2.31273625106;SAINTE-GENEVIEVE-DES-BOIS;SNCF;RER C
49.0995869401, 2.52553171398;SURVILLIERS-FOSSES;SNCF;RER D
48.9973920018, 1.63016762727;ROSNY-SUR-SEINE;SNCF;GL
48.6589754238, 2.41520683997;RIS-ORANGIS;SNCF;RER D
49.1477195065, 2.27782319062;PERSAN-BEAUMONT;SNCF;LIGNE H
48.7704252021, 2.14683164477;PETIT-JOUY-LES-LOGES;SNCF;RER C
48.8957453121, 2.22321296703;NANTERRE-PREFECTURE;RATP;RER A
48.7081405836, 2.23731436464;PALAISEAU-VILLEBON;RATP;RER B
48.9740265796, 3.21930281555;NANTEUIL-SAACY;SNCF;LIGNE P
48.7707789189, 2.69025278082;OZOIR-LA-FERRIERE;SNCF;RER E
48.8063774473, 2.15150011876;MONTREUIL;SNCF;LIGNE L
48.636351368, 2.40779628752;ORANGIS-BOIS DE L'EPINE;SNCF;RER D
49.0399813093, 2.10385269645;SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE;SNCF;LIGNE J
48.7483496824, 2.3731119407;PONT DE RUNGIS;SNCF;RER C
48.8265784281, 1.70321842548;ORGERUS-BEHOUST;SNCF;LIGNE N
48.7717079061, 2.50748264572;SUCY-BONNEUIL;RATP;RER A
48.5358065092, 2.06938152489;SERMAISE;SNCF;RER C
48.8272387754, 2.20072125659;SEVRES-VILLE-D'AVRAY;SNCF;LIGNE L,LIGNE U
48.9802635207, 2.18001238078;LA FRETTE-MONTIGNY;SNCF;LIGNE J
48.3787957608, 2.89720177648;LA GRANDE PAROISSE;SNCF;LIGNE R
49.0580478127, 2.19124475918;MERY-VAL D'OISE;SNCF;LIGNE H
48.9836545075, 1.71521098645;MANTES-STATION;SNCF;LIGNE J
48.725197641, 2.25735518815;MASSY-PALAISEAU;SNCF,RATP;RER C,RER B
48.7012177212, 2.09797585569;COURCELLE-SUR-YVETTE;RATP;RER B
48.9760542531, 2.33852407065;DEUIL-MONTMAGNY;SNCF;LIGNE H
48.8709741382, 2.27557452685;AVENUE FOCH;SNCF;RER C
48.9582696037, 2.32824501027;EPINAY-VILLETANEUSE;SNCF;LIGNE H
48.3713832905, 2.38720979587;BUNO-GIRONVILLE;SNCF;RER D
48.5102651762, 2.67897398269;LIVRY-SUR-SEINE;SNCF;LIGNE R
48.9734249063, 2.51436028418;PARC DES EXPOSITIONS;SNCF;RER B
49.1325777015, 2.28051536983;NOINTEL-MOURS;SNCF;LIGNE H
48.8908567963, 2.8264054973;MONTRY-CONDE;SNCF;LIGNE P
48.8342888989, 2.47168124121;NOGENT-SUR-MARNE;RATP;RER A
48.8951258913, 2.19536398691;NANTERRE-VILLE;RATP;RER A
49.0493256018, 2.50175806584;LOUVRES;SNCF;RER D
48.8981123054, 2.4003617059;PANTIN;SNCF;RER E
48.8809135284, 2.35883323697;MAGENTA;SNCF;RER E
49.0918829954, 3.06269040835;CROUY-SUR-OURCQ;SNCF;LIGNE P
48.7803137964, 2.31230771689;BOURG-LA-REINE;RATP;RER B
48.7988925001, 2.32813692306;ARCUEIL-CACHAN;RATP;RER B
48.9748208646, 2.04908312149;ANDRESY;SNCF;LIGNE J
48.7510232733, 2.2158608601;BIEVRES;SNCF;RER C
48.5860078899, 2.24107008227;ARPAJON;SNCF;RER C
48.5328901041, 2.29008251383;BOURAY;SNCF;RER C
48.7255353058, 2.41956502438;ABLON;SNCF;RER C
48.6810166163, 2.53313065657;BOUSSY-SAINT-ANTOINE;SNCF;RER D
48.7789363931, 2.3674058645;DOMAINE CHERIOUX;RATP;T7
48.8565315515, 2.27516715469;BOULAINVILLIERS;SNCF;RER C
48.7567394335, 2.36836469863;LA BELLE EPINE;RATP;T7
48.763375153, 2.36779053573;AUGUSTE PERRET;RATP;T7
48.7831075504, 2.36715783332;LAMARTINE;RATP;T7
48.956671846, 2.34310923573;PABLO NERUDA;RATP;T8
48.7998873832, 2.28195132017;PARC ANDRE MALRAUX;RATP;T6
48.7867161822, 2.25450215204;HOPITAL BECLERE;RATP;T6
48.780087152, 2.19650581249;LOUVOIS;RATP;T6
48.8980764111, 2.0948366283;SAINT-GERMAIN-EN-LAYE;RATP;RER A
48.3867709874, 2.84203738882;VERNOU-SUR-SEINE;SNCF;LIGNE R
48.7952802463, 2.1360504883;VERSAILLES-CHANTIERS;SNCF;LIGNE U,RER C,LIGNE N
49.0081140177, 2.68025245597;THIEUX-NANTOUILLET;SNCF;LIGNE K
48.9602264907, 2.95006038139;TRILPORT;SNCF;LIGNE P
48.9503043535, 2.23111003501;VAL D'ARGENTEUIL;SNCF;LIGNE J
48.8537955765, 2.48818757518;VAL-DE-FONTENAY;RATP,SNCF;RER A,RER E
48.7083664326, 2.4143588798;VIGNEUX-SUR-SEINE;SNCF;RER D
48.7398306994, 2.42639982047;VILLENEUVE-LE-ROI;SNCF;RER C
48.9150967438, 1.50534780686;GILLES-GUAINVILLE;SNCF;GL
49.0184202918, 1.14900354805;EVREUX;SNCF;GL
48.5421836112, 1.58998527987;SAINT-PIAT;SNCF;GL
48.4452537046, 1.77958370837;AUNEAU;SNCF;GL
48.2746323892, 1.62149862568;VOVES;SNCF;GL
48.1864372096, 1.38624502094;BONNEVAL;SNCF;GL
48.8390812802, 2.38302808115;PARIS-BERCY;SNCF;GL
49.1667750398, 2.36230352857;BORAN-SUR-OISE;SNCF;LIGNE H
48.7712660381, 2.43530633971;CRETEIL POMPADOUR;SNCF;RER D
48.9600337639, 2.34341454388;GARE DE VILLETANEUSE - UNIVERSITE;SNCF;T11
48.8632902382, 2.88320173127;VILLIERS-MONTBARBIN;SNCF;LIGNE P
48.5151514532, 2.59930426593;VOSVES;SNCF;RER D
48.855394809, 2.77343391788;VAL-D'EUROPE;RATP;RER A
48.8564199914, 2.21657223779;LE VAL-D'OR;SNCF;LIGNE L
48.7591889832, 2.19213581266;VAUBOYEN;SNCF;RER C
49.0217739562, 2.22937648839;VAUCELLES;SNCF;LIGNE H
48.9814459694, 1.98314335209;VERNOUILLET-VERNEUIL;SNCF;LIGNE J
48.3943084388, 2.76402819014;THOMERY;SNCF;LIGNE R
48.8396455173, 2.65513008664;TORCY;RATP;RER A
48.8752082654, 2.63759071444;VAIRES-TORCY;SNCF;LIGNE P
48.7452308194, 2.43834423916;VILLENEUVE-TRIAGE;SNCF;RER D
48.5852787101, 1.5924579153;MAINTENON;SNCF;GL
48.4824105013, 1.52235765163;LA VILLETTE-SAINT-PREST;SNCF;GL
48.3426136802, 3.07174645374;VILLENEUVE-LA-GUYARD;SNCF;GL
48.0851844953, 3.28625649812;VILLENEUVE-SUR-YONNE;SNCF;GL
48.0266866323, 3.30256453785;SAINT-JULIEN-DU-SAULT;SNCF;GL
47.961118247, 3.51433646502;LAROCHE-MIGENNES;SNCF;GL
49.2032657335, 2.37660117732;PRECY-SUR-OISE;SNCF;LIGNE H
49.2825897349, 1.81808238251;TRIE-CHATEAU;SNCF;LIGNE J
49.2310180602, 2.88736670498;CREPY-EN-VALOIS;SNCF;LIGNE K
49.0961208107, 2.74468620744;LE PLESSIS-BELLEVILLE;SNCF;LIGNE K
48.9549290045, 2.39095508616;GARE DE STAINS LA CERISAIE;SNCF;T11
48.9302061789, 2.42346455238;GARE DU BOURGET;SNCF;T11
49.1166278825, 2.36825354761;VIARMES;SNCF;LIGNE H
48.5926277413, 2.46180638884;VILLABE;SNCF;RER D
48.7301168314, 2.44613583093;VILLENEUVE-SAINT-GEORGES;SNCF;RER D
48.9531483876, 2.60313530512;VILLEPARISIS-MITRY-LE-NEUF;SNCF;RER B
48.9627095133, 2.51264462782;VILLEPINTE;SNCF;RER B
48.8236532688, 1.99286453652;VILLEPREUX-LES-CLAYES;SNCF;LIGNE N
49.4262015914, 2.08850697394;BEAUVAIS;SNCF;GL
48.448384567, 1.48087093272;CHARTRES;SNCF;GL
48.6050762776, 1.6816457804;EPERNON;SNCF;GL
48.0734070101, 1.3384347632;CHATEAUDUN;SNCF;GL
48.1984174943, 3.26732002874;SENS;SNCF;GL
48.2863911796, 3.20189382787;PONT-SUR-YONNE;SNCF;GL
47.9861923599, 3.33759167772;CEZY;SNCF;GL
48.73095467, 1.36997423412;DREUX;SNCF;LIGNE N
49.2613222981, 1.87258946785;CHAUMONT-EN-VEXIN;SNCF;LIGNE J
49.2008770791, 2.83810847804;ORMOY-VILLERS;SNCF;LIGNE K
49.1428841983, 2.79445455011;NANTEUIL-LE-HAUDOUIN;SNCF;LIGNE K
48.9692787821, 3.32188681725;NOGENT-L'ARTAUD-CHARLY;SNCF;LIGNE P
49.0379489417, 3.40959736125;CHATEAU-THIERRY;SNCF;LIGNE P
48.959128021, 2.32927569976;GARE D'EPINAY VILLETANEUSE;SNCF;T11
48.8809920835, 2.07917759196;MAREIL-MARLY;SNCF;LIGNE L
49.0758428848, 2.02495293138;BOISSY-L'AILLERIE;SNCF;LIGNE J
48.5297469186, 2.57207366138;BOISSISE-LE-ROI;SNCF;RER D
48.9396887087, 2.34520750593;PAUL ELUARD;RATP;T8
48.9527263299, 2.34346127953;JEAN VILAR;RATP;T8
48.7836872152, 2.24697764916;MAIL DE LA PLAINE;RATP;T6
48.7835393328, 2.22528029528;MEUDON-LA-FORET;RATP;T6
48.7849021663, 2.23713270497;GEORGES POMPIDOU;RATP;T6
48.7807309692, 2.23983201762;PAVE BLANC;RATP;T6
48.8071698468, 2.29409124432;VAUBAN;RATP;T6
48.7595735353, 2.36639800004;PORTE DE THIAIS;RATP;T7
48.7399874304, 2.3594678211;HELENE BOUCHER;RATP;T7
48.7416844931, 2.35279538131;FRATERNELLE;RATP;T7
48.7340881621, 2.37125037622;COEUR D'ORLY;RATP;T7
48.7720742166, 2.36781500163;MOULIN VERT;RATP;T7
48.97749309, 2.37224292371;LES CHOLETTES;RATP;T5
48.9785246243, 2.38504919201;LES LOCHERES;RATP;T5
48.9792761263, 2.38020425433;PAUL VALERY;RATP;T5
48.9421254551, 2.35672974153;BAUDELAIRE;RATP;T5
48.9482081285, 2.35746152626;GUYNEMER;RATP;T5
48.809482263, 2.13508745661;VERSAILLES RIVE DROITE;SNCF;LIGNE L
48.4273625842, 2.1452465929;SAINT-MARTIN-D'ETAMPES;SNCF;RER C
